latitude, longitude, name, bus_line
55.6512449,12.0897924,A,"Bus 201A: Trekroner St. => Svogerslev, Søbredden"
55.6513648,12.0899419,A,"Bus 201A: Roskilde St. => Trekroner St."
55.6544476,12.0927616,A,"Bus 201A: Roskilde St. => Trekroner St."
55.6579099,12.0950389,A,"Bus 201A: Roskilde St. => Trekroner St."
55.6579057,12.0952009,A,"Bus 201A: Trekroner St. => Svogerslev, Søbredden"
55.6590105,12.1110347,A,"Bus 201A: Trekroner St. => Svogerslev, Søbredden"
55.6577382,12.1057771,A,"Bus 201A: Roskilde St. => Trekroner St."
55.6577343,12.1059278,A,"Bus 201A: Trekroner St. => Svogerslev, Søbredden"
55.6548347,12.1297578,A,"Bus 201A: Trekroner St. => Svogerslev, Søbredden"
55.6519931,12.1297914,A,"Bus 201A: Trekroner St. => Svogerslev, Søbredden"
55.651384,12.1297211,A,"Bus 201A: Roskilde St. => Trekroner St."
55.6538836,12.1297541,A,"Bus 201A: Roskilde St. => Trekroner St."
55.6499178,12.1364564,A,"Bus 201A: Trekroner St. => Svogerslev, Søbredden"
55.6590619,12.1117873,A,"Bus 201A: Roskilde St. => Trekroner St."
55.6595166,12.1190778,A,"Bus 201A: Trekroner St. => Svogerslev, Søbredden"
55.6595631,12.1198532,A,"Bus 201A: Roskilde St. => Trekroner St."
55.6598285,12.1297236,A,"Bus 201A: Roskilde St. => Trekroner St."
55.644721,12.1418305,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6450305,12.1456534,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6455891,12.1521633,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6464931,12.16284,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.7108929,11.9631903,R,"Bus 230R: Roskilde St. => Gershøj => Skibby, Bymidten"
55.7150743,11.9713681,R,"Bus 230R: Roskilde St. => Gershøj => Skibby, Bymidten"
55.7126688,11.9671845,R,"Bus 230R: Roskilde St. => Gershøj => Skibby, Bymidten"
55.7202729,11.9744113,R,"Bus 230R: Roskilde St. => Gershøj => Skibby, Bymidten"
55.7177529,11.977059,R,"Bus 230R: Roskilde St. => Gershøj => Skibby, Bymidten"
55.7468611,11.9559022,R,"Bus 230R: Skibby, Bymidten => Roskilde St."
55.7469144,11.9559899,R,"Bus 230R: Roskilde St. => Gershøj => Skibby, Bymidten"
55.7513256,11.9595618,R,"Bus 230R: Frederikssund St. => Roskilde St."
55.7547325,11.9588463,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.7515188,11.9595607,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.7538825,11.9590813,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.7569647,11.958229,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.7569015,11.9582473,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.7670199,11.9587891,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.7726498,11.9599202,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.7724673,11.9598939,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.7686342,11.9592589,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.7757442,11.9613805,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.7770085,11.9631535,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.782981,11.9704298,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.7839054,11.9715138,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.7884858,11.9769277,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.7978454,11.9801534,R,"Bus 230R: Frederikssund St. => Skibby, Bymidten"
55.7978049,11.9801363,R,"Bus 230R: Roskilde St. => Gershøj => Frederikssund St."
55.737002,12.1279201,S,"Bus 600S: Hillerød St. => Ishøj St."
55.7371705,12.1279489,S,"Bus 600S: Ishøj St. => Hillerød St."
55.7510687,12.1086978,S,"Bus 600S: Ishøj St. => Hillerød St."
55.7592744,12.111147,S,"Bus 600S: Hillerød St. => Ishøj St."
55.7591864,12.1111803,S,"Bus 600S: Ishøj St. => Hillerød St."
55.7679316,12.1236189,S,"Bus 600S: Hillerød St. => Ishøj St."
55.7684397,12.1246415,S,"Bus 600S: Ishøj St. => Hillerød St."
55.7709083,12.130691,S,"Bus 600S: Ishøj St. => Hillerød St."
55.7710186,12.1310112,S,"Bus 600S: Hillerød St. => Ishøj St."
55.7770604,12.150849,S,"Bus 600S: Ishøj St. => Hillerød St."
55.7769821,12.1507699,S,"Bus 600S: Hillerød St. => Ishøj St."
55.7888377,12.1559753,S,"Bus 600S: Ishøj St. => Hillerød St."
55.7953086,12.1600351,S,"Bus 600S: Hillerød St. => Ishøj St."
55.7954102,12.1597493,S,"Bus 600S: Ishøj St. => Hillerød St."
55.4562298,12.1742043,R,"245R Borup St. - Køge St."
55.4573453,12.1738046,R,"245R Køge St. - Borup St."
55.4548727,12.1784756,R,"245R Køge St. - Borup St."
55.4549264,12.1782014,R,"245R Borup St. - Køge St."
55.4578524,12.186193,R,"245R Køge St. - Borup St."
55.4574506,12.1876047,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.4649625,12.1698831,R,"245R Køge St. - Borup St."
55.4598957,12.173598,R,"245R Køge St. - Borup St."
55.4708514,12.1861625,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.4823241,12.1694152,n/a,"242 Ejby, Fuglevænget - Ølby St."
55.4800299,12.1722552,n/a,"242 Ejby, Fuglevænget - Ølby St."
55.4798562,12.1747159,n/a,"242 Ejby, Fuglevænget - Ølby St."
55.4770264,12.1842348,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.4751538,12.1850713,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.485045,12.1782046,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.482714,12.1804323,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.4983757,12.1657489,n/a,"246 Borup St. - Solrød Strand St."
55.4902913,12.1831292,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.4869163,12.1786363,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.488351,12.1807963,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.492185,12.1842241,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.4939299,12.1852132,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.4969653,12.1869817,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.4993251,12.1747102,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.4996572,12.1713272,n/a,"246 Borup St. - Solrød Strand St."
55.5000014,12.1888127,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.4999521,12.1961502,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5053791,12.2002709,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5037739,12.1988023,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.5083248,12.2022623,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.5094799,12.202959,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5252451,12.1654952,n/a,"246 Borup St. - Solrød Strand St."
55.5239656,12.1792027,n/a,"246 Borup St. - Solrød Strand St."
55.5256581,12.1676123,n/a,"246 Solrød Strand St. - Borup St."
55.5223769,12.1901706,n/a,"246 Borup St. - Solrød Strand St."
55.5228328,12.2007877,n/a,"246 Solrød Strand St. - Borup St."
55.5234863,12.2012417,n/a,"246 Borup St. - Solrød Strand St."
55.5150188,12.2062134,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.5152077,12.2065129,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5185102,12.2101728,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5183989,12.2099006,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.5231801,12.2150059,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.521416,12.2134557,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5276545,12.2034654,n/a,"246 Solrød Strand St. - Borup St."
55.5286885,12.2040363,n/a,"246 Borup St. - Solrød Strand St."
55.5353042,12.2087065,n/a,"246 Borup St. - Solrød Strand St."
55.5353495,12.2091325,n/a,"246 Solrød Strand St. - Borup St."
55.5324166,12.206122,n/a,"246 Solrød Strand St. - Borup St."
55.5334677,12.2066891,n/a,"246 Borup St. - Solrød Strand St."
55.5350459,12.2142331,n/a,"246 Solrød Strand St. - Borup St."
55.5348876,12.2152054,n/a,"246 Borup St. - Solrød Strand St."
55.5317823,12.2215716,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.52899,12.219432,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.5285918,12.2192268,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5262776,12.217654,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5260631,12.2174037,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.5336369,12.2189508,n/a,"246 Borup St. - Solrød Strand St."
55.5325212,12.2224217,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5380106,12.2186595,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5335633,12.2188978,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5335006,12.2188424,n/a,"121: Solrød Strand St. - Køge St., Østre Banevej"
55.5361446,12.2264747,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5400724,12.220391,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5450055,12.2260316,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5428887,12.2228986,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5390551,12.2296152,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5422962,12.2328293,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5466658,12.2313308,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5469954,12.235736,n/a,"121: Køge St., Østre Banevej - Solrød Strand St."
55.5886404,12.2876881,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5816188,12.2959113,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5819417,12.2957329,S,"Bus 600S: Hillerød St. => Ishøj St."
55.5882404,12.2997561,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5889028,12.3005743,S,"Bus 600S: Hillerød St. => Ishøj St."
55.5633392,12.5691263,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5643128,12.5706002,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5642625,12.5704144,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5654878,12.5749395,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5655364,12.575119,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5664895,12.5786868,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5663598,12.5782001,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5745036,12.5796746,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5745243,12.5796146,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5825408,12.5780739,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5828529,12.5781901,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5852901,12.5790956,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.5855284,12.5791856,n/a,"Bus 33: Rådhuspladsen => Dragør Stationsplads"
55.5938257,12.1709976,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5956148,12.1744442,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5957574,12.1744811,S,"Bus 600S: Hillerød St. => Ishøj St."
55.5966702,12.1823485,S,"Bus 600S: Hillerød St. => Ishøj St."
55.59666,12.1836205,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5960428,12.1928739,S,"Bus 600S: Hillerød St. => Ishøj St."
55.5961803,12.1915092,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5967681,12.1994555,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5968201,12.2002708,S,"Bus 600S: Hillerød St. => Ishøj St."
55.5976435,12.2160298,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5976335,12.2163021,S,"Bus 600S: Hillerød St. => Ishøj St."
55.59853,12.2385147,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5985355,12.2390565,S,"Bus 600S: Hillerød St. => Ishøj St."
55.5969631,12.2475212,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5974469,12.2538655,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5975331,12.2541359,S,"Bus 600S: Hillerød St. => Ishøj St."
55.5967326,12.2599224,S,"Bus 600S: Hillerød St. => Ishøj St."
55.5957597,12.2625192,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5940963,12.2668898,S,"Bus 600S: Hillerød St. => Ishøj St."
55.6476516,12.1763557,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6471802,12.170841,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6480974,12.1818488,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6488543,12.190736,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.648902,12.19855,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6498258,12.201739,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6501717,12.2066954,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6502466,12.2066881,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6507694,12.2133001,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6505193,12.2099686,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6515367,12.2220472,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6512155,12.2213939,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6521608,12.2309036,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6522963,12.2310241,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6542658,12.2549989,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6542524,12.2566446,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6548039,12.2610375,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6524033,12.2664179,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6552512,12.26638,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6553214,12.2658493,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.5934987,12.2689576,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5916357,12.279543,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5960895,12.3092641,S,"Bus 600S: Hillerød St. => Ishøj St."
55.5963546,12.3082727,S,"Bus 600S: Ishøj St. => Hillerød St."
55.594078,12.3180887,S,"Bus 600S: Hillerød St. => Ishøj St."
55.5942535,12.3167817,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5945033,12.3222799,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5943861,12.3223253,S,"Bus 600S: Hillerød St. => Ishøj St."
55.5972334,12.3255241,S,"Bus 600S: Ishøj St. => Hillerød St."
55.5972337,12.3247318,S,"Bus 600S: Hillerød St. => Ishøj St."
55.6029613,12.3251177,S,"Bus 600S: Hillerød St. => Ishøj St."
55.6022507,12.3248268,S,"Bus 600S: Ishøj St. => Hillerød St."
55.597972,12.3329808,S,"Bus 600S: Hillerød St. => Ishøj St."
55.597933,12.3329113,S,"Bus 600S: Ishøj St. => Hillerød St."
55.6111147,12.3338192,S,"Bus 600S: Ishøj St. => Hillerød St."
55.6110717,12.3340474,S,"Bus 600S: Hillerød St. => Ishøj St."
55.6118086,12.3461687,S,"Bus 600S: Ishøj St. => Hillerød St."
55.6120591,12.346513,S,"Bus 600S: Hillerød St. => Ishøj St."
55.61344,12.3589173,S,"Bus 600S: Ishøj St. => Hillerød St."
55.6491656,12.2694795,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6486417,12.2696596,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6467495,12.2866205,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6461331,12.2938231,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6465431,12.2881029,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.646308,12.2927766,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6480066,12.2981523,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6495289,12.2993961,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6502839,12.3000896,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6511375,12.2999873,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6548917,12.3060475,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6535302,12.3047822,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6578646,12.3087318,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6569644,12.3078735,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6599648,12.3227893,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6599783,12.3239452,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.660539,12.3308318,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6608151,12.3342608,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6609558,12.3344823,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.661423,12.3414271,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6614956,12.3412404,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6622108,12.351385,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6622564,12.3502812,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6628073,12.3580973,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6627298,12.3559938,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6631347,12.3622274,n/a,"Bus 123: Roskilde St. => Glostrup St."
55.6631426,12.3608727,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6640875,12.3723947,n/a,"Bus 123: Glostrup St. => Roskilde St."
55.6901531,12.3404561,n/a,"Bus 143: Ballerup St. => Vallensbæk St."
55.7925832,12.2631796,n/a,"Unknown_Line"
55.790825,12.2636085,n/a,"Unknown_Line"
55.7911465,12.2635853,n/a,"Unknown_Line"
55.7890224,12.2670406,n/a,"Unknown_Line"
55.7957847,12.2598492,n/a,"Unknown_Line"
55.7953429,12.2607315,n/a,"Unknown_Line"
55.718665,12.3562901,S,"Bus 500S: Ørestad St. => Kokkedal St."
55.7180128,12.3561272,S,"Bus 500S: Kokkedal St. => Ørestad St."
55.7119769,12.3605777,S,"Bus 500S: Ørestad St. => Kokkedal St."
55.7118975,12.3606029,S,"Bus 500S: Kokkedal St. => Ørestad St."
55.7230861,12.3560692,S,"Bus 500S: Kokkedal St. => Ørestad St."
55.7239501,12.3560758,S,"Bus 500S: Ørestad St. => Kokkedal St."
55.7302349,12.3581694,S,"Bus 500S: Ørestad St. => Kokkedal St."
55.7301792,12.3583179,S,"Bus 500S: Kokkedal St. => Ørestad St."
55.7349754,12.3627489,S,"Bus 500S: Kokkedal St. => Ørestad St."
55.7338713,12.3618309,S,"Bus 500S: Ørestad St. => Kokkedal St."
55.7422745,12.3670954,S,"Bus 500S: Kokkedal St. => Ørestad St."
55.7421784,12.3670354,S,"Bus 500S: Ørestad St. => Kokkedal St."
55.7934159,12.2709534,n/a,"Unknown_Line"
55.7908185,12.2698818,n/a,"Unknown_Line"
55.795116,12.2716024,n/a,"Unknown_Line"
55.7793031,12.3708476,n/a,"Bus 153: Måløv St. → Værløse, Ryetvej"
55.7828436,12.3700999,S,"Bus 500S: Ørestad St. => Kokkedal St."
55.7827859,12.369917,S,"Bus 500S: Kokkedal St. => Ørestad St."
55.6236556,12.3846701,E,"Bus 30E: Ishøj St. => DTU, Rævehøjvej"
55.6432437,12.3897336,n/a,"Bus 22: Husum Torv => Kornmarksvej => Brøndbyvej => Glostrup St., Glosemosevej"
55.6212005,12.4236306,S,"Bus 500S: Kokkedal St. => Ørestad St."
55.6253817,12.425202,S,"Bus 500S: Ørestad St. => Kokkedal St."
55.6252816,12.4250067,S,"Bus 500S: Kokkedal St. => Ørestad St."
55.6131197,12.4538696,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.6132944,12.4609717,S,"Bus 500S: Kokkedal St. => Ørestad St."
55.6132594,12.4597507,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.6138765,12.4644942,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.6077934,12.4681447,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.6104743,12.4742098,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.6143598,12.4702039,S,"Bus 500S: Kokkedal St. => Ørestad St."
55.6144025,12.4685648,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.6107847,12.4697216,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.6150307,12.47577,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.6151058,12.4756053,S,"Bus 200S: Buddinge St. => Avedøre Holme"
55.6176954,12.4309255,S,"Bus 500S: Kokkedal St. => Ørestad St."
55.6289348,12.4435103,A,"Bus 1A: Avedøre Station => Hellerup Station"
55.6282307,12.4446036,A,"Bus 1A: Avedøre Station => Hellerup Station"
55.6280512,12.4457288,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.6316626,12.4490587,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.6317572,12.4495992,A,"Bus 1A: Avedøre Station => Hellerup Station"
55.6214925,12.4604492,n/a,"Bus 133: Valby St. => Avedøre St."
55.6251316,12.4554598,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.6279153,12.4533221,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.6280267,12.453361,A,"Bus 1A: Avedøre Station => Hellerup Station"
55.6228311,12.4664032,n/a,"Bus 133: Avedøre St. => Valby St."
55.6225312,12.4651376,n/a,"Bus 133: Valby St. => Avedøre St."
55.6297331,12.4705971,n/a,"Bus 133: Avedøre St. => Valby St."
55.6289118,12.4708789,n/a,"Bus 133: Valby St. => Avedøre St."
55.6255412,12.4728712,n/a,"Bus 133: Avedøre St. => Valby St."
55.6249238,12.4721776,n/a,"Bus 133: Valby St. => Avedøre St."
55.625231,12.4737415,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.6247313,12.4731287,S,"Bus 200S: Buddinge St. => Avedøre Holme"
55.633076,12.45675,A,"Bus 1A: Avedøre Station => Hellerup Station"
55.6328421,12.4553981,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.6337608,12.460444,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.6339822,12.4618851,A,"Bus 1A: Avedøre Station => Hellerup Station"
55.635475,12.467,A,"Bus 1A: Avedøre Station => Hellerup Station"
55.6349076,12.4662248,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.6345873,12.4673171,n/a,"Bus 133: Valby St. => Avedøre St."
55.641534,12.4703423,n/a,"Bus 133: Avedøre St. => Valby St."
55.6373886,12.4689378,n/a,"Bus 133: Avedøre St. => Valby St."
55.6408519,12.4700359,n/a,"Bus 133: Valby St. => Avedøre St."
55.6369959,12.4687327,n/a,"Bus 133: Valby St. => Avedøre St."
55.6494092,12.3778784,n/a,"Bus 22: Husum Torv => Kornmarksvej => Brøndbyvej => Glostrup St., Glosemosevej"
55.6439616,12.3823989,n/a,"Bus 22: Husum Torv => Kornmarksvej => Brøndbyvej => Glostrup St., Glosemosevej"
55.6468578,12.380051,n/a,"Bus 22: Husum Torv => Kornmarksvej => Brøndbyvej => Glostrup St., Glosemosevej"
55.655454,12.3796125,n/a,"Bus 22: Husum Torv => Kornmarksvej => Brøndbyvej => Glostrup St., Glosemosevej"
55.6512307,12.3850472,n/a,"Bus 22: Husum Torv => Kornmarksvej => Brøndbyvej => Glostrup St., Glosemosevej"
